order_id,order_date,customer_id,product_id,product_category,quantity,unit_price,discount,payment_method,order_status
ORD-10815,2026-02-14,CUST-161,PROD-039,Sports,1,2832.78,0.05,GCash,Cancelled
ORD-10816,2026-02-16,CUST-025,PROD-080,Fashion,5,1174.45,0.05,Credit Card,Completed
ORD-10817,2026-01-20,CUST-050,PROD-015,Sports,4,963.99,0.0,GCash,Completed
ORD-10818,2026-02-25,CUST-073,PROD-027,Beauty,3,3122.41,0.15,GCash,Completed
ORD-10819,2026-03-10,CUST-190,PROD-007,Home,2,3948.91,0.15,Bank Transfer,Completed
ORD-10820,2026-02-26,CUST-019,PROD-031,Fashion,5,1697.26,0.05,Credit Card,Completed
ORD-10821,2026-02-11,CUST-200,PROD-015,Home,1,1261.88,0.15,Maya,Pending
ORD-10822,2026-01-10,CUST-229,PROD-029,Sports,5,2473.6,0.15,Maya,Completed
ORD-10823,2026-02-28,CUST-238,PROD-079,Home,4,1930.08,0.15,Maya,Completed
ORD-10824,2026-01-26,CUST-250,PROD-035,Beauty,2,257.26,0.2,GCash,Completed
ORD-10825,2026-03-01,CUST-035,PROD-015,Sports,4,938.89,0.1,Maya,Completed
ORD-10826,2026-03-23,CUST-155,PROD-021,Fashion,2,2932.8,0.2,Maya,Completed
ORD-10827,2026-03-04,CUST-106,PROD-067,Home,5,2420.1,0.15,Credit Card,Completed
ORD-10828,2026-02-01,CUST-187,PROD-055,Home,3,2227.82,0.05,Bank Transfer,Completed
ORD-10829,2026-01-01,CUST-234,PROD-074,Sports,1,296.29,0.15,Bank Transfer,Completed
ORD-10830,2026-02-20,CUST-109,PROD-068,Sports,1,2316.96,0.05,GCash,Cancelled
ORD-10831,2026-03-30,CUST-193,PROD-002,Sports,2,750.29,0.1,Maya,Completed
ORD-10832,2026-03-27,CUST-005,PROD-062,Beauty,2,3546.19,0.2,Bank Transfer,Completed
ORD-10833,2026-03-01,CUST-250,PROD-059,Home,4,1006.23,0.1,Debit Card,Completed
ORD-10834,2026-01-10,CUST-221,PROD-081,Sports,3,2701.51,0.1,Debit Card,Completed
ORD-10835,2026-03-11,CUST-179,PROD-079,Fashion,2,3959.69,0.0,Bank Transfer,Completed
ORD-10836,2026-03-07,CUST-189,PROD-008,Beauty,1,643.74,0.1,Debit Card,Cancelled
ORD-10837,2026-02-16,CUST-011,PROD-047,Home,5,3553.88,0.2,Maya,Completed
ORD-10838,2026-03-11,CUST-086,PROD-031,Electronics,4,3713.16,0.2,Maya,Completed
ORD-10839,2026-02-04,CUST-083,PROD-046,Fashion,4,1458.01,0.0,Credit Card,Completed
ORD-10840,2026-03-06,CUST-116,PROD-063,Fashion,1,2403.8,0.2,Bank Transfer,Completed
ORD-10841,2026-02-17,CUST-116,PROD-080,Electronics,2,4470.33,0.15,GCash,Completed
ORD-10842,2026-02-06,CUST-101,PROD-023,Electronics,1,907.35,0.0,Maya,Pending
ORD-10843,2026-03-08,CUST-039,PROD-027,Electronics,3,2141.03,0.2,Maya,Pending
ORD-10844,2026-02-26,CUST-089,PROD-054,Electronics,3,1026.4,0.0,Maya,Cancelled
ORD-10845,2026-02-22,CUST-166,PROD-043,Fashion,3,3313.23,0.1,Debit Card,Cancelled
ORD-10846,2026-03-09,CUST-171,PROD-090,Fashion,4,2344.23,0.2,Maya,Completed
ORD-10847,2026-01-30,CUST-044,PROD-034,Sports,3,4856.55,0.0,Maya,Completed
ORD-10848,2026-01-22,CUST-073,PROD-059,Fashion,2,3587.88,0.1,Maya,Completed
ORD-10849,2026-03-30,CUST-215,PROD-091,Home,2,1265.74,0.0,Credit Card,Cancelled
ORD-10850,2026-02-03,CUST-033,PROD-057,Beauty,2,1105.26,0.0,Credit Card,Completed
ORD-10851,2026-02-27,CUST-038,PROD-048,Fashion,2,2714.85,0.0,GCash,Pending
ORD-10852,2026-01-19,CUST-239,PROD-064,Sports,3,864.66,0.2,Bank Transfer,Completed
ORD-10853,2026-02-07,CUST-166,PROD-091,Sports,3,4851.07,0.2,Maya,Cancelled
ORD-10854,2026-02-13,CUST-187,PROD-057,Electronics,4,4510.85,0.05,Bank Transfer,Completed
ORD-10855,2026-02-21,CUST-079,PROD-004,Fashion,2,2285.27,0.0,Credit Card,Completed
ORD-10856,2026-01-25,CUST-156,PROD-083,Fashion,5,1188.5,0.1,Maya,Completed
ORD-10857,2026-02-27,CUST-022,PROD-069,Electronics,5,2032.68,0.15,Credit Card,Cancelled
ORD-10858,2026-01-08,CUST-155,PROD-066,Beauty,4,824.94,0.15,Credit Card,Pending
ORD-10859,2026-02-06,,PROD-002,Beauty,3,1609.62,0.15,Bank Transfer,Completed
ORD-10860,2026-02-26,CUST-056,PROD-094,Sports,4,1514.31,0.15,Debit Card,Completed
ORD-10861,2026-03-18,CUST-214,PROD-076,Electronics,2,1118.14,0.15,Bank Transfer,Completed
ORD-10862,2026-02-18,CUST-017,PROD-076,Electronics,1,2106.36,0.1,Debit Card,Completed
ORD-10863,2026-03-14,CUST-143,PROD-060,Home,2,1011.43,0.15,Credit Card,Cancelled
ORD-10864,2026-02-08,CUST-126,PROD-006,Fashion,3,2521.09,0.15,Maya,Completed
ORD-10865,2026-01-20,CUST-203,PROD-001,Beauty,3,4784.53,0.15,GCash,Completed
ORD-10866,2026-03-04,CUST-107,PROD-023,Home,1,684.84,0.1,Debit Card,Completed
ORD-10867,2026-02-16,CUST-154,PROD-096,Fashion,4,2871.32,0.1,Debit Card,Completed
ORD-10868,2026-03-15,CUST-096,PROD-066,Electronics,3,897.95,0.0,Maya,Completed
ORD-10869,2026-01-18,CUST-119,PROD-089,Beauty,2,359.15,0.1,Debit Card,Completed
ORD-10870,2026-02-07,CUST-013,PROD-038,Fashion,1,2617.95,0.05,GCash,Cancelled
ORD-10871,2026-03-11,CUST-193,PROD-022,Beauty,3,4151.43,0.1,Credit Card,Completed
ORD-10872,2026-03-16,CUST-025,PROD-069,Beauty,2,163.2,0.2,Credit Card,Completed
ORD-10873,2026-02-22,CUST-200,PROD-063,Beauty,2,601.85,0.05,Bank Transfer,Completed
ORD-10874,2026-03-13,CUST-213,PROD-025,Fashion,5,4245.74,0.2,GCash,Pending
ORD-10875,2026-01-15,CUST-118,PROD-010,Home,1,2449.64,0.1,Credit Card,Completed
ORD-10876,2026-03-18,CUST-210,PROD-057,Fashion,3,943.82,0.1,GCash,Completed
ORD-10877,2026-03-30,CUST-057,PROD-017,Home,2,1606.4,0.05,Maya,Completed
ORD-10878,2026-01-15,CUST-109,PROD-089,Electronics,1,3895.99,0.15,GCash,Completed
ORD-10879,2026-03-26,CUST-028,PROD-005,Fashion,5,390.4,0.0,Credit Card,Completed
ORD-10880,2026-03-27,CUST-017,PROD-039,Electronics,1,3933.62,0.2,Maya,Cancelled
ORD-10881,2026-01-24,CUST-231,PROD-026,Beauty,1,544.82,0.1,Bank Transfer,Completed
ORD-10882,2026-03-06,CUST-091,PROD-021,Fashion,2,2574.06,0.0,GCash,Cancelled
ORD-10883,2026-03-09,CUST-196,PROD-002,Home,2,4824.89,0.05,Bank Transfer,Completed
ORD-10884,2026-01-13,CUST-250,PROD-093,Home,5,4271.35,0.15,Credit Card,Cancelled
ORD-10885,2026-03-28,CUST-048,PROD-057,Electronics,2,4190.24,0.15,Debit Card,Completed
ORD-10886,2026-02-22,CUST-132,PROD-030,Electronics,3,705.72,0.0,Bank Transfer,Completed
ORD-10887,2026-02-16,CUST-127,PROD-098,Beauty,5,3638.47,0.0,Credit Card,Pending
ORD-10888,2026-02-06,CUST-030,PROD-050,Sports,5,3707.25,0.15,Maya,Cancelled
ORD-10889,2026-02-24,CUST-105,PROD-038,Home,1,4484.3,0.15,Credit Card,Completed
ORD-10890,2026-03-04,CUST-004,PROD-087,Electronics,4,2246.49,0.0,GCash,Completed
ORD-10891,2026-03-30,CUST-102,PROD-052,Fashion,1,3733.02,0.05,GCash,Completed
ORD-10892,2026-02-13,CUST-250,PROD-026,Home,5,4235.74,0.15,GCash,Completed
ORD-10893,2026-03-05,CUST-215,PROD-055,Beauty,5,3008.88,0.15,Credit Card,Pending
ORD-10894,2026-02-21,CUST-171,PROD-078,Sports,5,1466.56,0.15,GCash,Completed
ORD-10895,2026-03-05,CUST-065,PROD-063,Home,2,245.65,0.0,GCash,Pending
ORD-10896,2026-01-23,CUST-174,PROD-004,Sports,5,3428.1,0.05,Credit Card,Cancelled
ORD-10897,2026-01-10,CUST-160,PROD-013,Fashion,4,3984.38,0.05,Credit Card,Pending
ORD-10898,2026-02-03,CUST-126,PROD-065,Fashion,3,4066.46,0.2,Bank Transfer,Completed
ORD-10899,2026-01-05,CUST-244,PROD-098,Sports,1,1979.79,0.1,Debit Card,Pending
ORD-10900,2026-01-05,CUST-118,PROD-005,Home,5,3331.11,0.1,Maya,Pending
ORD-10901,2026-02-09,CUST-111,PROD-018,Sports,4,3843.65,0.2,Debit Card,Cancelled
ORD-10902,2026-03-15,CUST-176,PROD-070,Sports,4,2855.05,0.05,Bank Transfer,Completed
ORD-10903,2026-03-05,CUST-101,PROD-034,Fashion,4,3123.0,0.1,Credit Card,Completed
ORD-10904,2026-03-17,CUST-016,PROD-004,Electronics,2,4200.98,0.1,Bank Transfer,Completed
ORD-10905,2026-02-13,CUST-196,PROD-081,Sports,1,2197.93,0.1,Debit Card,Completed
ORD-10906,2026-02-01,CUST-015,PROD-085,Home,2,3275.61,0.2,GCash,Completed
ORD-10907,2026-01-15,CUST-223,PROD-040,Beauty,2,196.59,0.1,GCash,Pending
ORD-10908,2026-03-14,CUST-169,PROD-055,Fashion,4,1406.43,0.15,Bank Transfer,Completed
ORD-10909,2026-03-15,CUST-082,PROD-049,Sports,3,2905.44,0.15,GCash,Completed
ORD-10910,2026-03-06,CUST-087,PROD-064,Beauty,2,3112.66,0.1,Debit Card,Completed
ORD-10911,2026-01-10,CUST-128,PROD-082,Fashion,2,1508.04,0.0,Credit Card,Cancelled
ORD-10912,2026-03-21,CUST-103,PROD-029,Electronics,5,564.19,0.1,Credit Card,Completed
ORD-10913,2026-03-02,CUST-146,PROD-068,Sports,2,1801.85,0.0,Credit Card,Cancelled
ORD-10914,2026-02-25,CUST-206,PROD-039,Fashion,3,1080.38,0.15,Credit Card,Cancelled
ORD-10915,2026-03-27,CUST-132,PROD-059,Fashion,2,4416.39,0.2,Maya,Cancelled
ORD-10916,2026-03-26,CUST-128,PROD-028,Sports,3,4692.1,0.2,Bank Transfer,Pending
ORD-10917,2026-03-22,CUST-240,PROD-073,Electronics,5,1083.18,0.15,Maya,Completed
ORD-10918,2026-03-29,CUST-039,PROD-096,Beauty,4,2110.28,0.0,Maya,Pending
ORD-10919,2026-03-24,CUST-069,PROD-037,Home,3,3465.59,0.05,Debit Card,Completed
ORD-10920,2026-01-25,CUST-030,PROD-020,Electronics,2,4005.52,0.1,Debit Card,Pending
ORD-10921,2026-02-24,CUST-144,PROD-056,Electronics,2,880.86,0.05,GCash,Completed
ORD-10922,2026-03-26,CUST-203,PROD-036,Fashion,2,3257.04,0.0,Debit Card,Completed
ORD-10923,2026-02-10,CUST-015,PROD-011,Fashion,3,4349.14,0.15,Credit Card,Completed
ORD-10924,2026-01-18,CUST-102,PROD-093,Home,1,,0.2,GCash,Cancelled
ORD-10925,2026-03-09,CUST-171,PROD-075,Beauty,4,4434.37,0.05,Bank Transfer,Completed
ORD-10926,2026-02-12,CUST-198,PROD-041,Fashion,4,4048.62,0.05,Debit Card,Completed
ORD-10927,2026-01-23,CUST-037,PROD-014,Home,3,2253.43,0.1,Bank Transfer,Completed
ORD-10928,2026-02-17,CUST-126,PROD-069,Electronics,3,2774.15,0.15,Maya,Completed
ORD-10929,2026-02-16,CUST-226,PROD-019,Sports,3,4124.69,0.0,Bank Transfer,Completed
ORD-10930,2026-03-26,CUST-216,PROD-095,Electronics,2,1339.62,0.15,Credit Card,Completed
ORD-10931,2026-01-16,CUST-232,PROD-088,Fashion,2,4302.47,0.15,GCash,Pending
ORD-10932,2026-02-08,CUST-238,PROD-033,Electronics,2,1557.37,0.05,Debit Card,Completed
ORD-10933,2026-03-24,CUST-226,PROD-099,Sports,1,1442.78,0.0,Debit Card,Pending
ORD-10934,2026-02-12,CUST-189,PROD-053,Sports,1,4139.56,0.1,Bank Transfer,Completed
ORD-10935,2026-03-19,CUST-091,PROD-054,Fashion,3,2320.98,0.0,GCash,Completed
ORD-10936,2026-03-24,CUST-162,PROD-057,Home,1,2063.24,0.1,Credit Card,Cancelled
ORD-10937,2026-01-21,CUST-022,PROD-015,Home,5,3596.46,0.05,Bank Transfer,Pending
ORD-10938,2026-02-27,,PROD-041,Sports,0,1377.33,0.2,Credit Card,Completed
ORD-10939,2026-02-23,CUST-051,PROD-011,Beauty,2,2028.12,0.15,Bank Transfer,Completed
ORD-10940,2026-03-13,CUST-006,PROD-003,Fashion,2,4543.54,0.15,Maya,Completed
ORD-10941,2026-01-07,CUST-180,PROD-022,Sports,5,2201.63,0.1,Maya,Completed
ORD-10942,2026-01-22,CUST-246,PROD-048,Fashion,1,169.16,0.2,Debit Card,Pending
ORD-10943,2026-03-05,CUST-212,PROD-087,Electronics,2,3596.46,0.05,Credit Card,Completed
ORD-10944,2026-02-18,CUST-192,PROD-064,Home,4,4296.05,0.2,Maya,Completed
ORD-10945,2026-01-25,CUST-187,PROD-087,Sports,2,2101.77,0.05,GCash,Completed
ORD-10946,2026-01-31,CUST-250,PROD-034,Fashion,4,4545.91,0.1,Bank Transfer,Pending
ORD-10947,2026-03-02,CUST-022,PROD-002,Home,3,4874.56,0.15,Maya,Pending
ORD-10948,2026-03-18,CUST-182,PROD-055,Beauty,1,566.87,0.0,GCash,Completed
ORD-10949,2026-03-02,CUST-239,PROD-031,Beauty,5,4702.68,0.2,GCash,Completed
ORD-10950,2026-03-21,CUST-065,PROD-065,Sports,3,4889.87,0.1,Maya,Cancelled
ORD-10951,2026-01-23,CUST-011,PROD-075,Beauty,2,2568.36,0.1,Debit Card,Completed
ORD-10952,2026-03-09,CUST-023,PROD-041,Sports,2,1375.99,0.1,GCash,Completed
ORD-10953,2026-02-16,CUST-128,PROD-036,Sports,3,4523.68,0.1,Bank Transfer,Completed
ORD-10954,2026-02-25,CUST-133,PROD-041,Home,3,3710.66,0.15,Maya,Cancelled
ORD-10955,2026-03-23,CUST-219,PROD-085,Sports,1,1025.71,0.0,Maya,Completed
ORD-10956,2026-02-03,CUST-010,PROD-061,Home,4,2238.51,0.15,GCash,Pending
ORD-10957,2026-03-13,CUST-092,PROD-091,Sports,4,2515.64,0.05,GCash,Completed
ORD-10958,2026-02-06,CUST-024,PROD-027,Home,2,3774.69,0.1,Bank Transfer,Cancelled
ORD-10959,2026-01-01,CUST-055,PROD-075,Fashion,5,984.79,0.0,Maya,Pending
ORD-10960,2026-02-12,CUST-174,PROD-013,Electronics,3,3438.43,0.0,Debit Card,Completed
ORD-10961,2026-02-11,CUST-152,PROD-014,Home,1,497.21,0.15,Debit Card,Completed
ORD-10962,2026-01-01,CUST-153,PROD-085,Beauty,1,3315.25,0.15,Credit Card,Cancelled
ORD-10963,2026-01-07,CUST-034,PROD-028,Beauty,3,4010.92,0.0,Bank Transfer,Cancelled
ORD-10964,2026-02-21,CUST-098,PROD-012,Beauty,2,1276.39,0.15,GCash,Completed
ORD-10965,2026-01-21,CUST-219,PROD-027,Sports,4,1496.19,0.05,GCash,Completed
ORD-10966,2026-02-09,CUST-126,PROD-056,Fashion,2,1859.32,0.0,Credit Card,Cancelled
ORD-10967,2026-02-27,CUST-052,PROD-063,Sports,4,1415.55,0.2,Debit Card,Completed
ORD-10968,2026-02-17,CUST-194,PROD-055,Fashion,2,2227.12,0.15,GCash,Completed
ORD-10969,2026-03-01,CUST-132,PROD-044,Home,2,4660.27,0.2,Bank Transfer,Completed
ORD-10970,2026-02-25,CUST-075,PROD-060,Electronics,4,1571.93,0.05,Credit Card,Completed
ORD-10971,2026-02-07,CUST-134,PROD-055,Fashion,1,2799.87,0.0,Bank Transfer,Completed
ORD-10972,2026-02-22,CUST-131,PROD-055,Electronics,4,3338.19,0.2,Credit Card,Completed
ORD-10973,2026-01-11,,PROD-075,Fashion,1,658.28,0.15,Maya,Completed
ORD-10974,2026-01-06,CUST-216,PROD-051,Electronics,4,4396.1,0.1,Credit Card,Cancelled
ORD-10975,2026-03-27,CUST-186,PROD-059,Sports,5,4058.39,0.1,Maya,Completed
ORD-10976,2026-03-19,CUST-048,PROD-011,Beauty,1,2225.61,0.0,GCash,Pending
ORD-10977,2026-01-22,CUST-030,PROD-002,Sports,4,3489.85,0.2,Debit Card,Completed
ORD-10978,2026-02-16,CUST-159,PROD-079,Sports,3,529.41,0.05,GCash,Completed
ORD-10979,2026-03-31,CUST-029,PROD-003,Home,1,1125.22,0.05,Maya,Pending
ORD-10980,2026-03-10,CUST-216,PROD-081,Home,1,1574.5,0.15,Maya,Pending
ORD-10981,2026-01-15,CUST-109,PROD-003,Home,2,3720.03,0.15,Debit Card,Pending
ORD-10982,2026-03-16,CUST-006,PROD-058,Home,2,1544.67,0.15,GCash,Completed
ORD-10983,2026-03-22,CUST-003,PROD-014,Sports,0,4258.22,0.2,Bank Transfer,Cancelled
ORD-10984,2026-03-04,CUST-075,PROD-005,Sports,4,2615.44,0.2,Debit Card,Completed
ORD-10985,2026-03-09,CUST-183,PROD-008,Electronics,4,2924.38,0.2,GCash,Completed
ORD-10986,2026-02-23,CUST-229,PROD-083,Sports,1,2524.47,0.1,Debit Card,Pending
ORD-10987,2026-02-06,CUST-006,PROD-021,Home,4,1784.85,0.05,Bank Transfer,Completed
ORD-10988,2026-02-13,CUST-151,PROD-088,Fashion,4,742.68,0.1,Debit Card,Pending
ORD-10989,2026-03-25,CUST-214,PROD-087,Beauty,4,4018.8,0.05,Bank Transfer,Completed
ORD-10990,2026-01-12,CUST-073,PROD-089,Sports,2,949.13,0.05,Bank Transfer,Pending
ORD-10991,2026-03-05,CUST-026,PROD-054,Beauty,2,1126.22,0.0,GCash,Completed
ORD-10992,2026-02-15,CUST-226,PROD-034,Home,2,4156.95,0.2,GCash,Completed
ORD-10993,2026-01-15,CUST-087,PROD-056,Fashion,2,691.37,0.05,Debit Card,Completed
ORD-10994,2026-01-06,CUST-088,PROD-046,Fashion,3,4491.96,0.2,Bank Transfer,Completed
ORD-10995,2026-02-26,CUST-181,PROD-007,Sports,1,4875.83,0.2,Bank Transfer,Completed
ORD-10996,2026-01-06,CUST-211,PROD-072,Fashion,1,918.53,0.0,Maya,Completed
ORD-10997,2026-02-07,CUST-041,PROD-094,Sports,5,2542.12,0.0,Maya,Completed
ORD-10998,2026-01-16,CUST-086,PROD-018,Home,4,4851.22,0.0,Maya,Pending
ORD-10999,2026-03-06,CUST-088,PROD-037,Home,1,1403.48,0.15,Credit Card,Completed
ORD-10521,2026-03-16,,PROD-062,Fashion,4,3403.79,0.2,Credit Card,Pending
ORD-10737,2026-02-26,,PROD-012,Fashion,1,4015.22,0.2,Maya,Completed
ORD-10740,2026-03-29,,PROD-006,Fashion,1,1733.12,0.0,GCash,Cancelled
ORD-10660,2026-03-26,,PROD-068,Home,5,3164.09,0.05,Bank Transfer,Cancelled
ORD-10411,2026-02-18,,PROD-004,Sports,2,1834.32,0.05,Credit Card,Completed
ORD-10678,2026-02-04,,PROD-010,Sports,3,3455.22,0.2,GCash,Completed
ORD-10626,2026-03-31,,PROD-018,Fashion,2,2995.07,0.15,Bank Transfer,Pending
ORD-10513,2026-01-25,,PROD-059,Beauty,1,3810.03,0.0,Bank Transfer,Completed
ORD-10859,2026-02-06,,PROD-002,Beauty,3,1609.62,0.15,Bank Transfer,Completed
ORD-10136,2026-01-19,,PROD-010,Home,4,4839.62,0.2,Credit Card,Completed
